"Record_number","Author","Year","Journal","Trial","Phase_1","Phase_2","Phase_3","Vaccine","Manufacture","Vaccine_type","Group_ID","Group","Candidate_for_further_evaluation","Reference_to_highest_dose","Reference_to_lowest_dose","Age_lower","Age_upper","N","Total_doses","Dosage","Days_between_doses","Days_lower","Days_upper","Concentration_dose_1","Concentration_dose_2","Concentration_dose_3","Concentration_unit","Target","Assay_or_measurement","Specific_immunity_type","Immunity_measurement_unit","Immunity_value","Immunity_value_lower","Immunity_value_upper","Display_item","Ref_baseline","Ref_baseline_lower","Ref_baseline_upper","Ref_conv","Ref_conv_lower","Ref_conv_upper","N_conv","Days_since_first_dose","Days_since_last_dose"
288,"Zhang, J",2021,"Emerging Microbes & Infections","Yes","Yes","No","No","V-01","Livzon Mabpharm","Recombinant","A3","50ug, elderly","No","A3","A1",60,100,24,2,0,21,0,0,50,50,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5,5,5,"Figure 2A",5,5,5,NA,NA,NA,NA,-21,-21
288,"Zhang, J",2021,"Emerging Microbes & Infections","Yes","Yes","No","No","V-01","Livzon Mabpharm","Recombinant","A6","50ug, elderly","No","A3","A1",60,100,24,2,1,21,21,21,50,50,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",16,9.7,26.9,"Figure 2A",5,5,5,NA,NA,NA,NA,0,0
288,"Zhang, J",2021,"Emerging Microbes & Infections","Yes","Yes","No","No","V-01","Livzon Mabpharm","Recombinant","A6","50ug, elderly","No","A3","A1",60,100,24,2,2,21,28,28,50,50,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",31,18.4,53.2,"Figure 2A",5,5,5,NA,NA,NA,NA,7,7
288,"Zhang, J",2021,"Emerging Microbes & Infections","Yes","Yes","No","No","V-01","Livzon Mabpharm","Recombinant","A6","50ug, elderly","No","A3","A1",60,100,24,2,2,21,35,35,50,50,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",64,41.3,98.6,"Figure 2A",5,5,5,NA,NA,NA,NA,14,14
288,"Zhang, J",2021,"Emerging Microbes & Infections","Yes","Yes","No","No","V-01","Livzon Mabpharm","Recombinant","A6","50ug, elderly","No","A3","A1",60,100,24,2,2,21,49,49,50,50,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",88,57.2,134.6,"Figure 2A",5,5,5,NA,NA,NA,NA,28,28
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","B1","50ug, 1 dose, adult","No","A2","A1",18,59,120,1,0,0,0,0,50,NA,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5,5,5,"Table S3",5,5,5,53.6,31.3,91.7,38,0,0
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","A1","10ug, 2 doses, adult","Yes","A2","A1",18,59,120,2,0,21,0,0,10,10,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5,5,5,"Table S3",5,5,5,53.6,31.3,91.7,38,-21,-21
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","A2","25ug, 2 doses, adult","No","A2","A1",18,59,120,2,0,21,0,0,25,25,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5,5,5,"Table S3",5,5,5,53.6,31.3,91.7,38,-21,-21
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","B1","50ug, 1 dose, adult","No","A2","A1",18,59,119,1,1,0,7,7,50,NA,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5,5,5,"Table S4",5,5,5,53.6,31.3,91.7,38,7,7
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","B1","50ug, 1 dose, adult","No","A2","A1",18,59,119,1,1,0,14,14,50,NA,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",14.7,12.1,17.8,"Table S4",5,5,5,53.6,31.3,91.7,38,14,14
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","B1","50ug, 1 dose, adult","No","A2","A1",18,59,119,1,1,0,28,28,50,NA,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",24.9,20.6,30.1,"Table S4",5,5,5,53.6,31.3,91.7,38,28,28
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","A1","10ug, 2 doses, adult","Yes","A2","A1",18,59,119,2,2,21,28,28,10,10,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",68,55.3,83.4,"Table S4",5,5,5,53.6,31.3,91.7,38,7,7
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","A1","10ug, 2 doses, adult","Yes","A2","A1",18,59,119,2,2,21,35,35,10,10,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",161.9,133.3,196.7,"Table S4",5,5,5,53.6,31.3,91.7,38,14,14
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","A1","10ug, 2 doses, adult","Yes","A2","A1",18,59,119,2,2,21,49,49,10,10,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",117,97,141.2,"Table S4",5,5,5,53.6,31.3,91.7,38,28,28
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","A2","25ug, 2 doses, adult","No","A2","A1",18,59,120,2,2,21,28,28,25,25,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",77.1,62.1,95.7,"Table S4",5,5,5,53.6,31.3,91.7,38,7,7
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","A2","25ug, 2 doses, adult","No","A2","A1",18,59,120,2,2,21,35,35,25,25,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",149.3,123.9,179.9,"Table S4",5,5,5,53.6,31.3,91.7,38,14,14
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","A2","25ug, 2 doses, adult","No","A2","A1",18,59,119,2,2,21,49,49,25,25,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",121.7,102.9,143.8,"Table S4",5,5,5,53.6,31.3,91.7,38,28,28
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","B2","50ug, 1 dose, elderly","No","A2","A1",60,100,119,1,1,0,7,7,50,NA,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5.1,5,5.2,"Table S5",5,5,5,53.6,31.3,91.7,38,7,7
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","B2","50ug, 1 dose, elderly","No","A2","A1",60,100,119,1,1,0,14,14,50,NA,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",11,9.2,13.1,"Table S5",5,5,5,53.6,31.3,91.7,38,14,14
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","B2","50ug, 1 dose, elderly","No","A2","A1",60,100,119,1,1,0,28,28,50,NA,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",21.4,17.9,25.5,"Table S5",5,5,5,53.6,31.3,91.7,38,28,28
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","A3","10ug, 2 doses, elderly","Yes","A2","A1",60,100,119,2,2,21,28,28,10,10,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",28.5,22.8,35.6,"Table S5",5,5,5,53.6,31.3,91.7,38,7,7
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","A3","10ug, 2 doses, elderly","Yes","A2","A1",60,100,119,2,2,21,35,35,10,10,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",111.6,89.6,139.1,"Table S5",5,5,5,53.6,31.3,91.7,38,14,14
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","A3","10ug, 2 doses, elderly","Yes","A2","A1",60,100,119,2,2,21,49,49,10,10,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",99.2,82.2,119.8,"Table S5",5,5,5,53.6,31.3,91.7,38,28,28
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","A4","25ug, 2 doses, elderly","No","A2","A1",60,100,120,2,2,21,28,28,25,25,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",41.2,32.4,52.5,"Table S5",5,5,5,53.6,31.3,91.7,38,7,7
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","A4","25ug, 2 doses, elderly","No","A2","A1",60,100,120,2,2,21,35,35,25,25,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",111.1,89.2,138.4,"Table S5",5,5,5,53.6,31.3,91.7,38,14,14
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","A4","25ug, 2 doses, elderly","No","A2","A1",60,100,119,2,2,21,49,49,25,25,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",118.1,96.3,144.8,"Table S5",5,5,5,53.6,31.3,91.7,38,28,28
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","B2","50ug, 1 dose, elderly","No","A2","A1",60,100,120,1,0,0,0,0,50,NA,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5,5,5,"Table S7",5,5,5,53.6,31.3,91.7,38,0,0
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","A3","10ug, 2 doses, elderly","Yes","A2","A1",60,100,120,2,0,21,0,0,10,10,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5.2,5,5.3,"Table S7",5,5,5,53.6,31.3,91.7,38,-21,-21
385,"Shu, Y",2021,"Chinese Medical Journal","Yes","No","Yes","No","V-01","Livzon Mabpharm","Recombinant","A4","25ug, 2 doses, elderly","No","A2","A1",60,100,120,2,0,21,0,0,25,25,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5,5,5.1,"Table S7",5,5,5,53.6,31.3,91.7,38,-21,-21
779,"Momin, T",2021,"EClinicalMedicine","Yes","Yes","No","No","ZyCoV-D","Zydus Cadila","DNA","A1","1mg, needle",NA,"A2","A1",18,55,11,2,0,28,0,0,1,1,1,"mg","Live virus","PRNT 50","NT Ab","GMT/CI",5.98,4.01,8.92,"Table 4",5,5,5,49.5,36.7,67.3,73,-28,-28
779,"Momin, T",2021,"EClinicalMedicine","Yes","Yes","No","No","ZyCoV-D","Zydus Cadila","DNA","A1","1mg, needle",NA,"A2","A1",18,55,11,2,1,28,28,28,1,1,1,"mg","Live virus","PRNT 50","NT Ab","GMT/CI",6.79,4.29,10.73,"Table 4",5,5,5,49.5,36.7,67.3,73,0,0
779,"Momin, T",2021,"EClinicalMedicine","Yes","Yes","No","No","ZyCoV-D","Zydus Cadila","DNA","A1","1mg, needle",NA,"A2","A1",18,55,11,2,1,28,56,56,1,1,1,"mg","Live virus","PRNT 50","NT Ab","GMT/CI",6.48,3.64,11.52,"Table 4",5,5,5,49.5,36.7,67.3,73,28,28
779,"Momin, T",2021,"EClinicalMedicine","Yes","Yes","No","No","ZyCoV-D","Zydus Cadila","DNA","A1","1mg, needle",NA,"A2","A1",18,55,11,2,2,28,84,84,1,1,1,"mg","Live virus","PRNT 50","NT Ab","GMT/CI",8.52,4.4,16.49,"Table 4",5,5,5,49.5,36.7,67.3,73,56,56
779,"Momin, T",2021,"EClinicalMedicine","Yes","Yes","No","No","ZyCoV-D","Zydus Cadila","DNA","B1","1mg, needle free",NA,"B2","B1",18,55,12,2,0,28,0,0,1,1,1,"mg","Live virus","PRNT 50","NT Ab","GMT/CI",8.88,4.52,17.48,"Table 4",5,5,5,49.5,36.7,67.3,73,-28,-28
779,"Momin, T",2021,"EClinicalMedicine","Yes","Yes","No","No","ZyCoV-D","Zydus Cadila","DNA","B1","1mg, needle free",NA,"B2","B1",18,55,12,2,1,28,28,28,1,1,1,"mg","Live virus","PRNT 50","NT Ab","GMT/CI",11.12,4.91,25.19,"Table 4",5,5,5,49.5,36.7,67.3,73,0,0
779,"Momin, T",2021,"EClinicalMedicine","Yes","Yes","No","No","ZyCoV-D","Zydus Cadila","DNA","B1","1mg, needle free",NA,"B2","B1",18,55,12,2,1,28,56,56,1,1,1,"mg","Live virus","PRNT 50","NT Ab","GMT/CI",12.99,5.6,30.16,"Table 4",5,5,5,49.5,36.7,67.3,73,28,28
779,"Momin, T",2021,"EClinicalMedicine","Yes","Yes","No","No","ZyCoV-D","Zydus Cadila","DNA","B1","1mg, needle free",NA,"B2","B1",18,55,12,2,2,28,84,84,1,1,1,"mg","Live virus","PRNT 50","NT Ab","GMT/CI",11.97,5.72,25.06,"Table 4",5,5,5,49.5,36.7,67.3,73,56,56
779,"Momin, T",2021,"EClinicalMedicine","Yes","Yes","No","No","ZyCoV-D","Zydus Cadila","DNA","A2","2mg, needle",NA,"A2","A1",18,55,10,2,0,28,0,0,2,2,2,"mg","Live virus","PRNT 50","NT Ab","GMT/CI",5,5,5,"Table 4",5,5,5,49.5,36.7,67.3,73,-28,-28
779,"Momin, T",2021,"EClinicalMedicine","Yes","Yes","No","No","ZyCoV-D","Zydus Cadila","DNA","A2","2mg, needle",NA,"A2","A1",18,55,10,2,1,28,28,28,2,2,2,"mg","Live virus","PRNT 50","NT Ab","GMT/CI",5,5,5,"Table 4",5,5,5,49.5,36.7,67.3,73,0,0
779,"Momin, T",2021,"EClinicalMedicine","Yes","Yes","No","No","ZyCoV-D","Zydus Cadila","DNA","A2","2mg, needle",NA,"A2","A1",18,55,10,2,1,28,56,56,2,2,2,"mg","Live virus","PRNT 50","NT Ab","GMT/CI",8.72,3.08,24.72,"Table 4",5,5,5,49.5,36.7,67.3,73,28,28
779,"Momin, T",2021,"EClinicalMedicine","Yes","Yes","No","No","ZyCoV-D","Zydus Cadila","DNA","A2","2mg, needle",NA,"A2","A1",18,55,10,2,2,28,84,84,2,2,2,"mg","Live virus","PRNT 50","NT Ab","GMT/CI",14.13,5.57,35.82,"Table 4",5,5,5,49.5,36.7,67.3,73,56,56
779,"Momin, T",2021,"EClinicalMedicine","Yes","Yes","No","No","ZyCoV-D","Zydus Cadila","DNA","B2","2mg, needle free",NA,"B2","B1",18,55,10,2,0,28,0,0,2,2,2,"mg","Live virus","PRNT 50","NT Ab","GMT/CI",5,5,5,"Table 4",5,5,5,49.5,36.7,67.3,73,-28,-28
779,"Momin, T",2021,"EClinicalMedicine","Yes","Yes","No","No","ZyCoV-D","Zydus Cadila","DNA","B2","2mg, needle free",NA,"B2","B1",18,55,10,2,1,28,28,28,2,2,2,"mg","Live virus","PRNT 50","NT Ab","GMT/CI",6.06,3.93,9.34,"Table 4",5,5,5,49.5,36.7,67.3,73,0,0
779,"Momin, T",2021,"EClinicalMedicine","Yes","Yes","No","No","ZyCoV-D","Zydus Cadila","DNA","B2","2mg, needle free",NA,"B2","B1",18,55,10,2,1,28,56,56,2,2,2,"mg","Live virus","PRNT 50","NT Ab","GMT/CI",6.34,3.7,10.87,"Table 4",5,5,5,49.5,36.7,67.3,73,28,28
779,"Momin, T",2021,"EClinicalMedicine","Yes","Yes","No","No","ZyCoV-D","Zydus Cadila","DNA","B2","2mg, needle free",NA,"B2","B1",18,55,10,2,2,28,84,84,2,2,2,"mg","Live virus","PRNT 50","NT Ab","GMT/CI",39.17,15.43,99.47,"Table 4",5,5,5,49.5,36.7,67.3,73,56,56
837,"Tebas",2021,"EClinicalMedicine","Yes","Yes","No","No","INO-4880","Inovio","DNA","A1","1mg dose group","Yes","A2","A1",18,50,19,2,0,28,0,0,1,1,NA,"mg","Live virus","PRNT 50","NT Ab","GMT/CI",1,1,1,"Figure 3A",1,1,1,NA,NA,NA,NA,-28,-28
837,"Tebas",2021,"EClinicalMedicine","Yes","Yes","No","No","INO-4880","Inovio","DNA","A1","1mg dose group","Yes","A2","A1",18,50,18,2,2,28,42,42,1,1,NA,"mg","Live virus","PRNT 50","NT Ab","GMT/CI",44.4,14.6,134.8,"Table 3",1,1,1,NA,NA,NA,NA,14,14
837,"Tebas",2021,"EClinicalMedicine","Yes","Yes","No","No","INO-4880","Inovio","DNA","A2","2mg dose group","No","A2","A1",18,50,20,2,0,28,0,0,2,2,NA,"mg","Live virus","PRNT 50","NT Ab","GMT/CI",1,1,1,"Figure 3A",1,1,1,NA,NA,NA,NA,-28,-28
837,"Tebas",2021,"EClinicalMedicine","Yes","Yes","No","No","INO-4880","Inovio","DNA","A2","2mg dose group","No","A2","A1",18,50,19,2,2,28,42,42,2,2,NA,"mg","Live virus","PRNT 50","NT Ab","GMT/CI",34.9,15.8,77.2,"Table 3",1,1,1,NA,NA,NA,NA,14,14
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A1","25ug","No","A3","A1",18,55,15,2,0,28,0,0,25,25,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",10,10,10,"Table 2",10,10,10,109.2,59.6,199.9,41,-28,-28
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A1","25ug","No","A3","A1",18,55,15,2,1,28,14,14,25,25,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",14.5,9.8,21.4,"Table 2",10,10,10,109.2,59.6,199.9,41,-14,-14
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A1","25ug","No","A3","A1",18,55,15,2,1,28,28,28,25,25,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",11.7,9.7,14.1,"Table 2",10,10,10,109.2,59.6,199.9,41,0,0
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A1","25ug","No","A3","A1",18,55,15,2,2,28,35,35,25,25,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",105.8,69.8,160.4,"Table 2",10,10,10,109.2,59.6,199.9,41,7,7
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A1","25ug","No","A3","A1",18,55,15,2,2,28,42,42,25,25,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",112.3,71.2,177.1,"Table 2",10,10,10,109.2,59.6,199.9,41,14,14
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A1","25ug","No","A3","A1",18,55,15,2,2,28,56,56,25,25,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",80.7,51,127.6,"Table 2",10,10,10,109.2,59.6,199.9,41,28,28
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A2","100ug","Yes","A3","A1",18,55,15,2,0,28,0,0,100,100,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",10,10,10,"Table 2",10,10,10,109.2,59.6,199.9,41,-28,-28
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A2","100ug","Yes","A3","A1",18,55,15,2,1,28,14,14,100,100,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",23.7,13.3,42.3,"Table 2",10,10,10,109.2,59.6,199.9,41,-14,-14
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A2","100ug","Yes","A3","A1",18,55,15,2,1,28,28,28,100,100,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",18.2,12.1,27.4,"Table 2",10,10,10,109.2,59.6,199.9,41,0,0
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A2","100ug","Yes","A3","A1",18,55,15,2,2,28,35,35,100,100,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",256.3,182,361.1,"Table 2",10,10,10,109.2,59.6,199.9,41,7,7
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A2","100ug","Yes","A3","A1",18,55,15,2,2,28,42,42,100,100,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",343.8,261.2,452.7,"Table 2",10,10,10,109.2,59.6,199.9,41,14,14
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A2","100ug","Yes","A3","A1",18,55,15,2,2,28,56,56,100,100,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",231.8,163.2,329.3,"Table 2",10,10,10,109.2,59.6,199.9,41,28,28
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A3","250ug","No","A3","A1",18,55,15,2,0,28,0,0,250,250,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",10,10,10,"Table 2",10,10,10,109.2,59.6,199.9,41,-28,-28
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A3","250ug","No","A3","A1",18,55,15,2,1,28,14,14,250,250,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",26.1,14.1,48.3,"Table 2",10,10,10,109.2,59.6,199.9,41,-14,-14
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A3","250ug","No","A3","A1",18,55,15,2,1,28,28,28,250,250,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",20.7,13.3,32.2,"Table 2",10,10,10,109.2,59.6,199.9,41,0,0
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A3","250ug","No","A3","A1",18,55,15,2,2,28,35,35,250,250,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",373.5,308.6,452.2,"Table 2",10,10,10,109.2,59.6,199.9,41,7,7
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A3","250ug","No","A3","A1",18,55,15,2,2,28,42,42,250,250,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",332.2,266.3,414.5,"Table 2",10,10,10,109.2,59.6,199.9,41,14,14
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A3","250ug","No","A3","A1",18,55,15,2,2,28,56,56,250,250,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",270.2,221,330.3,"Table 2",10,10,10,109.2,59.6,199.9,41,28,28
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A1","25ug","No","A3","A1",18,55,15,2,0,28,0,0,25,25,NA,"ug","Live virus","PRNT 80","NT Ab","GMT/CI",4,4,4,"Table 2",4,4,4,158.3,15.1,166.3,41,-28,-28
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A1","25ug","No","A3","A1",18,55,15,2,2,28,42,42,25,25,NA,"ug","Live virus","PRNT 80","NT Ab","GMT/CI",339.7,184,627.1,"Table 2",4,4,4,158.3,15.1,166.3,41,14,14
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A2","100ug","Yes","A3","A1",18,55,15,2,0,28,0,0,100,100,NA,"ug","Live virus","PRNT 80","NT Ab","GMT/CI",4,4,4,"Table 2",4,4,4,158.3,15.1,166.3,41,-28,-28
19,"Jackson, L",2020,"NEJM","Yes","Yes","No","No","mRNA-1273","Moderna","mRNA","A2","100ug","Yes","A3","A1",18,55,15,2,2,28,42,42,100,100,NA,"ug","Live virus","PRNT 80","NT Ab","GMT/CI",654.3,460.1,930.5,"Table 2",4,4,4,158.3,15.1,166.3,41,14,14
1582,"Formica, N",2021,"PLoS Med","Yes","No","Yes","No","NVX-CoV2373","Novavax","Recombinant","A1","Group B, young","Yes","A3","A1",18,59,24,2,0,21,0,0,5,5,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",10,10,10,"Table 3",10,10,10,453,89.5,2287.6,26,-21,-21
1582,"Formica, N",2021,"PLoS Med","Yes","No","Yes","No","NVX-CoV2373","Novavax","Recombinant","A1","Group B, young","Yes","A3","A1",18,59,8,2,1,21,21,21,5,5,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",36.7,12.3,109.4,"Table 3",10,10,10,453,89.5,2287.6,26,0,0
1582,"Formica, N",2021,"PLoS Med","Yes","No","Yes","No","NVX-CoV2373","Novavax","Recombinant","A1","Group B, young","Yes","A3","A1",18,59,23,2,2,21,35,35,5,5,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2200.8,1342.6,3607.5,"Table 3",10,10,10,453,89.5,2287.6,26,14,14
1582,"Formica, N",2021,"PLoS Med","Yes","No","Yes","No","NVX-CoV2373","Novavax","Recombinant","A2","Group C, young","No","A3","A1",18,59,31,1,0,0,0,0,5,NA,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",10,10,10,"Table 3",10,10,10,453,89.5,2287.6,26,0,0
1582,"Formica, N",2021,"PLoS Med","Yes","No","Yes","No","NVX-CoV2373","Novavax","Recombinant","A2","Group C, young","No","A3","A1",18,59,12,1,1,0,21,21,5,NA,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",44.9,26.5,75.9,"Table 3",10,10,10,453,89.5,2287.6,26,21,21
1582,"Formica, N",2021,"PLoS Med","Yes","No","Yes","No","NVX-CoV2373","Novavax","Recombinant","A2","Group C, young","No","A3","A1",18,59,29,1,1,0,35,35,5,NA,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",26.6,18.1,39.3,"Table 3",10,10,10,453,89.5,2287.6,26,35,35
1582,"Formica, N",2021,"PLoS Med","Yes","No","Yes","No","NVX-CoV2373","Novavax","Recombinant","A3","Group D, young","No","A3","A1",18,55,23,2,0,21,0,0,25,25,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",10,10,10,"Table 3",10,10,10,453,89.5,2287.6,26,-21,-21
1582,"Formica, N",2021,"PLoS Med","Yes","No","Yes","No","NVX-CoV2373","Novavax","Recombinant","A3","Group D, young","No","A3","A1",18,59,11,2,1,21,21,21,25,25,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",132.4,64.2,273.2,"Table 3",10,10,10,453,89.5,2287.6,26,0,0
1582,"Formica, N",2021,"PLoS Med","Yes","No","Yes","No","NVX-CoV2373","Novavax","Recombinant","A3","Group D, young","No","A3","A1",18,59,23,2,2,21,35,35,25,25,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",1783.1,1191.9,2667.7,"Table 3",10,10,10,453,89.5,2287.6,26,14,14
1582,"Formica, N",2021,"PLoS Med","Yes","No","Yes","No","NVX-CoV2373","Novavax","Recombinant","A4","Group E, young","No","A3","A1",18,59,24,1,0,0,0,0,25,NA,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",10,10,10,"Table 3",10,10,10,453,89.5,2287.6,26,0,0
